"gene_name","entrez_id","gene_chromosome","gene_strand","gene_start","gene_end","cis_start","cis_end","sample","is_nepc","has_rnaseq","rnaseq_id","has_fusion","insertion_chr","insertion_start","insertion_end","insertion_midpoint","read_count","insertion_strand","distance_to_gene","is_distant","is_exonic","is_same_strand","classification","tss_position","distance_from_tss","is_promoter_proximal","intron_number","pct_into_transcript","is_early_intronic","sb_mechanism"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B-A05",FALSE,TRUE,"CMZ109",FALSE,"chr8",117207250,117207350,117207300,3370,"-",49764,TRUE,FALSE,FALSE,"distant",117257064,-49764,FALSE,NA,-24.59,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr8",117225150,117225250,117225200,1205,"+",31864,TRUE,FALSE,TRUE,"distant",117257064,-31864,FALSE,NA,-15.75,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr8",117225150,117225250,117225200,567,"+",31864,TRUE,FALSE,TRUE,"distant",117257064,-31864,FALSE,NA,-15.75,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-A10",FALSE,TRUE,"CMZ184",FALSE,"chr8",117283150,117283250,117283200,711,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,26136,FALSE,2,12.92,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N3-16",FALSE,FALSE,NA,FALSE,"chr8",117285550,117285650,117285600,5893,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,28536,FALSE,2,14.1,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N3-4",FALSE,FALSE,NA,FALSE,"chr8",117285550,117285650,117285600,10562,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,28536,FALSE,2,14.1,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B3-16",FALSE,FALSE,NA,FALSE,"chr8",117285550,117285650,117285600,12144,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,28536,FALSE,2,14.1,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B3-4",FALSE,FALSE,NA,FALSE,"chr8",117285550,117285650,117285600,19875,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,28536,FALSE,2,14.1,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-B10",FALSE,FALSE,NA,FALSE,"chr8",117294750,117294850,117294800,410,"+",0,FALSE,FALSE,TRUE,"intronic_same",117257064,37736,FALSE,2,18.65,TRUE,"activation"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr8",117342550,117342650,117342600,255,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,85536,FALSE,2,42.27,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr8",117342550,117342650,117342600,340,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,85536,FALSE,2,42.27,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr8",117369450,117369550,117369500,4637,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,112436,FALSE,3,55.56,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-B04",TRUE,TRUE,"CMZ108",FALSE,"chr8",117369450,117369550,117369500,2140,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,112436,FALSE,3,55.56,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr8",117369450,117369550,117369500,17177,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,112436,FALSE,3,55.56,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B-B04",TRUE,TRUE,"CMZ108",FALSE,"chr8",117369450,117369550,117369500,16311,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,112436,FALSE,3,55.56,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B-1-10",FALSE,FALSE,NA,FALSE,"chr8",117396350,117396450,117396400,56,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117257064,139336,FALSE,5,68.85,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"B3-5",FALSE,FALSE,NA,FALSE,"chr8",117410350,117410450,117410400,262,"+",0,FALSE,FALSE,TRUE,"intronic_same",117257064,153336,FALSE,5,75.77,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-A02",FALSE,TRUE,"CMZ181",FALSE,"chr8",117424150,117424250,117424200,853,"+",0,FALSE,TRUE,TRUE,"exonic_same",117257064,167136,FALSE,NA,82.59,FALSE,"disruption"
"Cmip","74440","chr8","+",117257064,117459430,117180700,117447700,"N-B08",TRUE,TRUE,"CMZ106",FALSE,"chr8",117440950,117441050,117441000,263,"+",0,FALSE,FALSE,TRUE,"intronic_same",117257064,183936,FALSE,13,90.89,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"N-A05",FALSE,TRUE,"CMZ109",FALSE,"chr8",95746450,95746550,95746500,447,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,60964,FALSE,40,69.27,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"N3-7",FALSE,FALSE,NA,FALSE,"chr8",95753050,95753150,95753100,1501,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",95807464,54364,FALSE,NA,61.77,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"B3-4",FALSE,FALSE,NA,FALSE,"chr8",95774850,95774950,95774900,2712,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,32564,FALSE,8,37,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"B-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr8",95775150,95775250,95775200,21100,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,32264,FALSE,8,36.66,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"N-A07",FALSE,TRUE,"CMZ182,CMZ357",FALSE,"chr8",95775150,95775250,95775200,1639,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,32264,FALSE,8,36.66,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"B3-4",FALSE,FALSE,NA,FALSE,"chr8",95776850,95776950,95776900,8028,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,30564,FALSE,7,34.73,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"B3-16",FALSE,FALSE,NA,FALSE,"chr8",95776850,95776950,95776900,5332,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,30564,FALSE,7,34.73,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr8",95777950,95778050,95778000,1726,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,29464,FALSE,7,33.48,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr8",95777950,95778050,95778000,9155,"+",0,FALSE,FALSE,TRUE,"intronic_same",95807464,29464,FALSE,7,33.48,FALSE,"disruption"
"Cnot1","234594","chr8","-",95719451,95807464,95746500,95785500,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr8",95780050,95780150,95780100,1778,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",95807464,27364,FALSE,7,31.09,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"B-1-2",TRUE,TRUE,"CMZ346",FALSE,"chr5",108462150,108462250,108462200,310,"+",56354,TRUE,FALSE,TRUE,"distant",108550024,87824,FALSE,NA,279.07,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"N-2-12",FALSE,TRUE,"CMZ354",FALSE,"chr5",108464250,108464350,108464300,3516,"+",54254,TRUE,FALSE,TRUE,"distant",108550024,85724,FALSE,NA,272.4,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"N3-1-11",TRUE,FALSE,NA,FALSE,"chr5",108468950,108469050,108469000,1410,"+",49554,TRUE,FALSE,TRUE,"distant",108550024,81024,FALSE,NA,257.46,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"B3-12",FALSE,FALSE,NA,FALSE,"chr5",108501850,108501950,108501900,525,"-",16654,TRUE,FALSE,FALSE,"distant",108550024,48124,FALSE,NA,152.92,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"N-A04",FALSE,TRUE,"CMZ101",FALSE,"chr5",108503750,108503850,108503800,929,"-",14754,TRUE,FALSE,FALSE,"distant",108550024,46224,FALSE,NA,146.88,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"N3-15",FALSE,FALSE,NA,FALSE,"chr5",108564950,108565050,108565000,621,"-",14976,TRUE,FALSE,FALSE,"distant",108550024,-14976,FALSE,NA,-47.59,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"N-A11",FALSE,TRUE,"CMZ103",FALSE,"chr5",108570950,108571050,108571000,2463,"-",20976,TRUE,FALSE,FALSE,"distant",108550024,-20976,FALSE,NA,-66.65,FALSE,"disruption"
"Cplx1","12889","chr5","-",108518554,108550024,108462200,108571200,"B-A11",FALSE,TRUE,"CMZ103",FALSE,"chr5",108570950,108571050,108571000,2029,"-",20976,TRUE,FALSE,FALSE,"distant",108550024,-20976,FALSE,NA,-66.65,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"N3-8",FALSE,FALSE,NA,FALSE,"chr10",117339550,117339650,117339600,9882,"-",5073,TRUE,FALSE,FALSE,"distant",117380015,40415,FALSE,NA,114.35,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"B3-7",FALSE,FALSE,NA,FALSE,"chr10",117346150,117346250,117346200,624,"+",0,FALSE,TRUE,TRUE,"exonic_same",117380015,33815,FALSE,NA,95.68,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"B-B09",TRUE,TRUE,"CMZ104",FALSE,"chr10",117348650,117348750,117348700,4545,"-",0,FALSE,TRUE,FALSE,"exonic_opposite",117380015,31315,FALSE,NA,88.61,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"B-A10",FALSE,TRUE,"CMZ184",FALSE,"chr10",117358250,117358350,117358300,2708,"+",0,FALSE,FALSE,TRUE,"intronic_same",117380015,21715,FALSE,21,61.44,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"N-B10",FALSE,FALSE,NA,FALSE,"chr10",117368550,117368650,117368600,1123,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117380015,11415,FALSE,6,32.3,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"B-B10",FALSE,FALSE,NA,FALSE,"chr10",117368550,117368650,117368600,6999,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117380015,11415,FALSE,6,32.3,FALSE,"disruption"
"Cpsf6","432508","chr10","-",117344673,117380015,117339600,117378600,"B-1-10",FALSE,FALSE,NA,FALSE,"chr10",117372950,117373050,117373000,44,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",117380015,7015,FALSE,6,19.85,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr16",17461050,17461150,17461100,12598,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17451987,9113,FALSE,5,25.71,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr16",17463150,17463250,17463200,1109,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17451987,11213,FALSE,5,31.63,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"N3-c-14",FALSE,FALSE,NA,FALSE,"chr16",17466050,17466150,17466100,2199,"+",0,FALSE,FALSE,TRUE,"intronic_same",17451987,14113,FALSE,5,39.81,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"B3-8",FALSE,FALSE,NA,FALSE,"chr16",17470750,17470850,17470800,6650,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17451987,18813,FALSE,7,53.07,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"N3-8",FALSE,FALSE,NA,FALSE,"chr16",17470850,17470950,17470900,2278,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",17451987,18913,FALSE,7,53.36,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"N3-3",FALSE,FALSE,NA,FALSE,"chr16",17480050,17480150,17480100,569,"+",0,FALSE,FALSE,TRUE,"intronic_same",17451987,28113,FALSE,7,79.31,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"B3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr16",17485650,17485750,17485700,2731,"+",0,FALSE,TRUE,TRUE,"exonic_same",17451987,33713,FALSE,NA,95.11,FALSE,"disruption"
"Crkl","12929","chr16","+",17451987,17487434,17461100,17500100,"N3-2-22",TRUE,TRUE,"CMZ347",FALSE,"chr16",17485650,17485750,17485700,11546,"+",0,FALSE,TRUE,TRUE,"exonic_same",17451987,33713,FALSE,NA,95.11,FALSE,"disruption"
"Csde1","229663","chr3","+",103020426,103058186,103023100,103040100,"N-A12",FALSE,FALSE,NA,FALSE,"chr3",103023050,103023150,103023100,919,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103020426,2674,FALSE,7,7.08,FALSE,"disruption"
"Csde1","229663","chr3","+",103020426,103058186,103023100,103040100,"B-A12",FALSE,FALSE,NA,FALSE,"chr3",103023050,103023150,103023100,1524,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103020426,2674,FALSE,7,7.08,FALSE,"disruption"
"Csde1","229663","chr3","+",103020426,103058186,103023100,103040100,"N3-14",FALSE,FALSE,NA,FALSE,"chr3",103025250,103025350,103025300,1523,"+",0,FALSE,FALSE,TRUE,"intronic_same",103020426,4874,FALSE,7,12.91,TRUE,"activation"
"Csde1","229663","chr3","+",103020426,103058186,103023100,103040100,"N-B09",TRUE,TRUE,"CMZ104",FALSE,"chr3",103035350,103035450,103035400,5889,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103020426,14974,FALSE,10,39.66,FALSE,"disruption"
"Csde1","229663","chr3","+",103020426,103058186,103023100,103040100,"B3-7",FALSE,FALSE,NA,FALSE,"chr3",103035850,103035950,103035900,630,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",103020426,15474,FALSE,10,40.98,FALSE,"disruption"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr2",121959550,121959650,121959600,9448,"+",0,FALSE,FALSE,TRUE,"intronic_same",121956001,3599,FALSE,6,6.24,TRUE,"activation"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr2",121959550,121959650,121959600,8228,"+",0,FALSE,FALSE,TRUE,"intronic_same",121956001,3599,FALSE,6,6.24,TRUE,"activation"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"N3-c-10",TRUE,FALSE,NA,FALSE,"chr2",121960150,121960250,121960200,5696,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",121956001,4199,FALSE,6,7.28,FALSE,"disruption"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"B3-18",TRUE,FALSE,NA,FALSE,"chr2",121967250,121967350,121967300,4753,"+",0,FALSE,FALSE,TRUE,"intronic_same",121956001,11299,FALSE,6,19.6,TRUE,"activation"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"N3-18",TRUE,FALSE,NA,FALSE,"chr2",121967250,121967350,121967300,7088,"+",0,FALSE,FALSE,TRUE,"intronic_same",121956001,11299,FALSE,6,19.6,TRUE,"activation"
"Ctdspl2","329506","chr2","+",121956001,122013642,121959600,121976600,"B-A03",TRUE,TRUE,"CMZ111,CMZ356",FALSE,"chr2",121975850,121975950,121975900,4447,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",121956001,19899,FALSE,8,34.52,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N3-6",TRUE,FALSE,NA,FALSE,"chr6",47409950,47410050,47410000,760,"+",43398,TRUE,FALSE,TRUE,"distant",47453398,-43398,FALSE,NA,-59.66,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B3-c-28",FALSE,FALSE,NA,FALSE,"chr6",47457150,47457250,47457200,574,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,3802,FALSE,7,5.23,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B-1-10",FALSE,FALSE,NA,FALSE,"chr6",47463850,47463950,47463900,39,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,10502,FALSE,7,14.44,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N-A02",FALSE,TRUE,"CMZ181",FALSE,"chr6",47469250,47469350,47469300,727,"+",0,FALSE,FALSE,TRUE,"intronic_same",47453398,15902,FALSE,7,21.86,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr6",47485350,47485450,47485400,17094,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,32002,FALSE,10,43.99,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N-B07",TRUE,TRUE,"CMZ107",FALSE,"chr6",47485350,47485450,47485400,4626,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,32002,FALSE,10,43.99,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N-B04",TRUE,TRUE,"CMZ108",FALSE,"chr6",47485350,47485450,47485400,8656,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,32002,FALSE,10,43.99,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B3-14",FALSE,FALSE,NA,FALSE,"chr6",47494150,47494250,47494200,433,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,40802,FALSE,10,56.09,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B-2-21",FALSE,TRUE,"CMZ353",FALSE,"chr6",47511650,47511750,47511700,1047,"-",0,FALSE,FALSE,FALSE,"intronic_opposite",47453398,58302,FALSE,18,80.15,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B-B03",FALSE,TRUE,"CMZ183",FALSE,"chr6",47512450,47512550,47512500,11288,"+",0,FALSE,FALSE,TRUE,"intronic_same",47453398,59102,FALSE,18,81.25,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr6",47512450,47512550,47512500,72591,"+",0,FALSE,FALSE,TRUE,"intronic_same",47453398,59102,FALSE,18,81.25,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N3-c-9",FALSE,FALSE,NA,FALSE,"chr6",47575250,47575350,47575300,8573,"-",49161,TRUE,FALSE,FALSE,"distant",47453398,121902,FALSE,NA,167.58,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B3-c-14",FALSE,FALSE,NA,FALSE,"chr6",47575250,47575350,47575300,1529,"-",49161,TRUE,FALSE,FALSE,"distant",47453398,121902,FALSE,NA,167.58,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B-2-15",FALSE,FALSE,NA,FALSE,"chr6",47584450,47584550,47584500,2197,"+",58361,TRUE,FALSE,TRUE,"distant",47453398,131102,FALSE,NA,180.23,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"B-B04",TRUE,TRUE,"CMZ108",FALSE,"chr6",47586450,47586550,47586500,1720,"+",60361,TRUE,FALSE,TRUE,"distant",47453398,133102,FALSE,NA,182.98,FALSE,"disruption"
"Cul1","26965","chr6","+",47453398,47526139,47410000,47618000,"N-B10",FALSE,FALSE,NA,FALSE,"chr6",47616350,47616450,47616400,308,"-",90261,TRUE,FALSE,FALSE,"distant",47453398,163002,FALSE,NA,224.09,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N3-c-28",FALSE,FALSE,NA,FALSE,"chr18",35555950,35556050,35556000,1789,"-",273397,TRUE,FALSE,FALSE,"distant",35829397,-273397,FALSE,NA,-846.67,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-7",FALSE,FALSE,NA,FALSE,"chr18",35569650,35569750,35569700,1193,"+",259697,TRUE,FALSE,TRUE,"distant",35829397,-259697,FALSE,NA,-804.24,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B-A10",FALSE,TRUE,"CMZ184",FALSE,"chr18",35571650,35571750,35571700,4917,"+",257697,TRUE,FALSE,TRUE,"distant",35829397,-257697,FALSE,NA,-798.05,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-A10",FALSE,TRUE,"CMZ184",FALSE,"chr18",35571650,35571750,35571700,1946,"+",257697,TRUE,FALSE,TRUE,"distant",35829397,-257697,FALSE,NA,-798.05,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr18",35576150,35576250,35576200,3214,"+",253197,TRUE,FALSE,TRUE,"distant",35829397,-253197,FALSE,NA,-784.11,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-A01",TRUE,TRUE,"CMZ110,CMZ355",FALSE,"chr18",35576150,35576250,35576200,8152,"+",253197,TRUE,FALSE,TRUE,"distant",35829397,-253197,FALSE,NA,-784.11,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-c-10",TRUE,FALSE,NA,FALSE,"chr18",35577350,35577450,35577400,1648,"+",251997,TRUE,FALSE,TRUE,"distant",35829397,-251997,FALSE,NA,-780.39,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-1-4",FALSE,FALSE,NA,FALSE,"chr18",35603650,35603750,35603700,198,"+",225697,TRUE,FALSE,TRUE,"distant",35829397,-225697,FALSE,NA,-698.95,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-B03",FALSE,TRUE,"CMZ183",FALSE,"chr18",35612050,35612150,35612100,3638,"+",217297,TRUE,FALSE,TRUE,"distant",35829397,-217297,FALSE,NA,-672.93,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N3-2-7",TRUE,FALSE,NA,FALSE,"chr18",35788950,35789050,35789000,1160,"-",40397,TRUE,FALSE,FALSE,"distant",35829397,-40397,FALSE,NA,-125.1,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-2-7",TRUE,FALSE,NA,FALSE,"chr18",35788950,35789050,35789000,1029,"-",40397,TRUE,FALSE,FALSE,"distant",35829397,-40397,FALSE,NA,-125.1,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-1",FALSE,FALSE,NA,FALSE,"chr18",35798350,35798450,35798400,809,"+",30997,TRUE,FALSE,TRUE,"distant",35829397,-30997,FALSE,NA,-95.99,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-5",FALSE,FALSE,NA,FALSE,"chr18",35798850,35798950,35798900,201,"+",30497,TRUE,FALSE,TRUE,"distant",35829397,-30497,FALSE,NA,-94.44,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-A08",TRUE,FALSE,NA,FALSE,"chr18",35800950,35801050,35801000,958,"-",28397,TRUE,FALSE,FALSE,"distant",35829397,-28397,FALSE,NA,-87.94,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"N-B11",TRUE,TRUE,"CMZ105",FALSE,"chr18",35800950,35801050,35801000,23874,"-",28397,TRUE,FALSE,FALSE,"distant",35829397,-28397,FALSE,NA,-87.94,FALSE,"disruption"
"Cxxc5","67393","chr18","+",35829397,35861688,35556000,35823000,"B3-5",FALSE,FALSE,NA,FALSE,"chr18",35808550,35808650,35808600,197,"-",20797,TRUE,FALSE,FALSE,"distant",35829397,-20797,FALSE,NA,-64.4,FALSE,"disruption"
"Cyb5r3","109754","chr15","-",83153494,83172592,83130800,83147800,"N3-1-5",TRUE,TRUE,"CMZ108",FALSE,"chr15",83130750,83130850,83130800,1524,"-",22694,TRUE,FALSE,FALSE,"distant",83172592,41792,FALSE,NA,218.83,FALSE,"disruption"
"Cyb5r3","109754","chr15","-",83153494,83172592,83130800,83147800,"N-1-10",FALSE,FALSE,NA,FALSE,"chr15",83138650,83138750,83138700,86,"-",14794,TRUE,FALSE,FALSE,"distant",83172592,33892,FALSE,NA,177.46,FALSE,"disruption"
